signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,172,86.6,72.87,0.25,1.63,0.424,27.25,59.11,0.344,1.51
55.0,5.0,1.5,2.5,4.5,0.4,1200,0.2,69,85.5,29.24,0.29,1.73,0.424,10.7,23.72,0.344,1.58
45.0,5.0,1.5,2.5,4.5,0.4,7200,0.8,175,84.6,74.08,0.3,1.67,0.423,27.09,60.08,0.343,1.53
55.0,5.0,1.5,2.5,4.5,0.8,1200,0.2,68,85.3,28.74,0.3,1.72,0.423,11.5,23.3,0.343,1.57
45.0,5.0,1.5,2.5,4.5,0.4,14400,0.2,172,86.6,72.6,0.25,1.63,0.422,27.34,58.84,0.342,1.5
45.0,5.0,1.5,2.5,4.5,0.4,14400,0.4,172,86.6,72.6,0.25,1.63,0.422,27.34,58.84,0.342,1.5
45.0,5.0,1.5,2.5,4.5,0.4,14400,0.8,172,86.6,72.6,0.25,1.63,0.422,27.34,58.84,0.342,1.5
55.0,5.0,1.5,2.5,3.0,0.4,1200,0.2,69,85.5,29.12,0.29,1.73,0.422,10.7,23.6,0.342,1.58
45.0,5.0,1.5,2.5,3.0,0.4,7200,0.2,172,86.6,72.34,0.25,1.63,0.421,27.25,58.58,0.341,1.5
45.0,5.0,1.5,2.5,3.0,0.4,7200,0.4,172,86.6,72.34,0.25,1.63,0.421,27.25,58.58,0.341,1.5
45.0,5.0,1.5,2.5,3.0,0.4,7200,0.8,175,84.6,73.53,0.3,1.66,0.42,27.09,59.53,0.34,1.53
40.0,4.0,1.5,2.5,4.5,0.4,,0.4,248,83.9,103.61,0.32,1.65,0.418,19.78,83.77,0.338,1.51
45.0,5.0,1.5,2.5,3.0,0.4,14400,0.2,172,86.6,71.91,0.25,1.63,0.418,27.34,58.15,0.338,1.5
45.0,5.0,1.5,2.5,3.0,0.4,14400,0.4,172,86.6,71.91,0.25,1.63,0.418,27.34,58.15,0.338,1.5
45.0,5.0,1.5,2.5,3.0,0.4,14400,0.8,172,86.6,71.91,0.25,1.63,0.418,27.34,58.15,0.338,1.5
45.0,5.0,1.5,2.5,4.5,0.4,1200,0.2,172,86.6,71.95,0.26,1.65,0.418,27.3,58.19,0.338,1.52
55.0,5.0,1.5,2.5,4.5,0.6,1200,0.4,76,81.6,31.76,0.43,1.89,0.418,6.49,25.68,0.338,1.7
40.0,5.0,1.5,2.5,3.0,0.4,7200,0.8,229,85.6,95.42,0.27,1.63,0.417,28.31,77.1,0.337,1.5
45.0,5.0,1.5,2.5,3.0,0.4,1200,0.2,172,86.6,71.64,0.25,1.65,0.417,27.3,57.88,0.337,1.52
55.0,5.0,1.5,2.5,4.5,0.6,2400,0.2,66,87.9,27.51,0.23,1.69,0.417,11.04,22.23,0.337,1.55
40.0,4.0,1.5,2.5,4.5,0.4,7200,0.2,248,83.9,103.08,0.32,1.64,0.416,21.3,83.24,0.336,1.51
40.0,4.0,1.5,2.5,4.5,0.4,7200,0.4,248,83.9,103.08,0.32,1.64,0.416,21.3,83.24,0.336,1.51
40.0,4.0,1.5,2.5,4.5,0.4,14400,0.2,248,83.9,103.22,0.32,1.65,0.416,20.49,83.38,0.336,1.51
40.0,4.0,1.5,2.5,4.5,0.4,14400,0.4,248,83.9,103.22,0.32,1.65,0.416,20.49,83.38,0.336,1.51
55.0,5.0,1.5,2.5,3.0,0.8,1200,0.2,68,85.3,28.32,0.29,1.71,0.416,11.5,22.88,0.336,1.56
55.0,5.0,1.5,2.5,4.5,0.6,,0.4,66,87.9,27.47,0.23,1.69,0.416,10.69,22.19,0.336,1.55
45.0,5.0,1.5,2.5,4.5,0.4,2400,0.4,174,85.6,72.22,0.28,1.65,0.415,29.35,58.3,0.335,1.52
40.0,4.0,1.5,2.5,4.5,0.4,14400,0.8,248,83.9,102.7,0.32,1.64,0.414,21.01,82.86,0.334,1.51
55.0,5.0,1.5,2.5,3.0,0.6,1200,0.4,76,81.6,31.49,0.43,1.89,0.414,6.49,25.41,0.334,1.69
55.0,5.0,1.5,2.5,4.5,0.6,2400,0.4,69,85.5,28.59,0.29,1.71,0.414,11.17,23.07,0.334,1.56
40.0,5.0,1.5,2.5,4.5,0.4,,0.4,226,86.3,93.25,0.25,1.6,0.413,26.81,75.17,0.333,1.48
45.0,5.0,1.5,2.5,3.0,0.4,2400,0.4,174,85.6,71.88,0.28,1.65,0.413,29.35,57.96,0.333,1.51
45.0,5.0,1.5,2.5,4.5,0.4,2400,0.8,213,77.5,87.87,0.56,1.94,0.413,10.76,70.83,0.333,1.73
55.0,5.0,1.5,2.5,3.0,0.6,2400,0.2,66,87.9,27.24,0.23,1.68,0.413,11.04,21.96,0.333,1.54
55.0,5.0,1.5,2.5,4.5,0.8,7200,0.2,66,87.9,27.27,0.23,1.68,0.413,11.44,21.99,0.333,1.54
55.0,5.0,1.5,2.5,4.5,0.8,7200,0.4,66,87.9,27.27,0.23,1.68,0.413,11.44,21.99,0.333,1.54
55.0,5.0,1.5,2.5,3.0,0.6,,0.4,66,87.9,27.21,0.23,1.68,0.412,10.69,21.93,0.332,1.54
40.0,4.0,1.5,2.5,3.0,0.4,,0.4,249,83.9,102.28,0.31,1.64,0.411,19.3,82.36,0.331,1.5
40.0,5.0,1.5,2.5,4.5,0.4,3600,0.2,225,86.2,92.56,0.26,1.62,0.411,28.48,74.56,0.331,1.49
45.0,5.0,1.5,2.5,3.0,0.4,2400,0.8,213,77.5,87.53,0.56,1.93,0.411,10.76,70.49,0.331,1.72
55.0,5.0,1.5,2.5,3.0,0.8,7200,0.2,66,87.9,27.13,0.23,1.68,0.411,11.44,21.85,0.331,1.54
55.0,5.0,1.5,2.5,3.0,0.8,7200,0.4,66,87.9,27.13,0.23,1.68,0.411,11.44,21.85,0.331,1.54
55.0,5.0,1.5,2.5,4.5,0.6,3600,0.2,66,87.9,27.14,0.23,1.68,0.411,11.04,21.86,0.331,1.54
55.0,5.0,1.5,2.5,4.5,0.6,3600,0.4,66,87.9,27.14,0.23,1.68,0.411,11.04,21.86,0.331,1.54
40.0,5.0,1.5,2.5,4.5,0.4,14400,0.2,226,86.3,92.66,0.25,1.6,0.41,27.53,74.58,0.33,1.47
40.0,5.0,1.5,2.5,4.5,0.4,14400,0.4,226,86.3,92.66,0.25,1.6,0.41,27.53,74.58,0.33,1.47
40.0,5.0,1.5,2.5,4.5,0.4,14400,0.8,226,86.3,92.66,0.25,1.6,0.41,27.53,74.58,0.33,1.47
