stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct
4.0,1.5,2.5,4.5,0.4,2400,0.2,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,2400,0.4,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,3600,0.2,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,3600,0.4,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,7200,0.2,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,7200,0.4,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,7200,0.8,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,14400,0.2,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,14400,0.4,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,14400,0.8,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.4,,0.4,52,80.8,14.01,0.32,1.35,0.269,8.22
4.0,1.5,2.5,4.5,0.6,2400,0.2,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,2400,0.4,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,3600,0.2,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,3600,0.4,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,7200,0.2,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,7200,0.4,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,7200,0.8,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,14400,0.2,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,14400,0.4,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,14400,0.8,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.6,,0.4,52,80.8,13.9,0.32,1.35,0.267,8.61
4.0,1.5,2.5,4.5,0.4,1200,0.2,52,78.8,12.66,0.35,1.32,0.243,8.22
4.0,1.5,2.5,4.5,0.6,1200,0.2,52,78.8,12.55,0.35,1.31,0.241,8.61
4.0,1.5,2.5,4.5,0.8,2400,0.2,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,2400,0.4,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,3600,0.2,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,3600,0.4,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,7200,0.2,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,7200,0.4,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,7200,0.8,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,14400,0.2,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,14400,0.4,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,14400,0.8,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,4.5,0.8,,0.4,52,80.8,12.52,0.31,1.31,0.241,8.19
4.0,1.5,2.5,3.0,0.4,2400,0.2,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,2400,0.4,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,3600,0.2,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,3600,0.4,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,7200,0.2,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,7200,0.4,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,7200,0.8,52,80.8,11.76,0.31,1.29,0.226,8.22
4.0,1.5,2.5,3.0,0.4,14400,0.2,52,80.8,11.76,0.31,1.29,0.226,8.22
