stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct
2.0,1.5,2.5,3.0,0.4,2400,0.4,328,70.1,75.05,0.61,1.42,0.229,12.06
2.0,1.5,2.5,4.5,0.4,2400,0.4,328,70.1,73.25,0.6,1.41,0.223,12.06
2.0,1.5,2.5,3.0,0.8,2400,0.4,325,70.2,70.26,0.6,1.4,0.216,14.62
2.0,1.5,2.5,3.0,0.6,2400,0.4,326,69.9,69.75,0.6,1.39,0.214,13.77
4.0,1.5,2.5,3.0,0.4,2400,0.2,243,81.9,51.33,0.29,1.29,0.211,22.47
4.0,1.5,2.5,3.0,0.4,3600,0.2,243,81.9,51.33,0.29,1.29,0.211,22.47
4.0,1.5,2.5,3.0,0.4,7200,0.2,243,81.9,51.33,0.29,1.29,0.211,22.47
4.0,1.5,2.5,3.0,0.4,14400,0.2,243,81.9,51.33,0.29,1.29,0.211,22.47
4.0,1.5,2.5,3.0,0.4,14400,0.4,243,81.9,51.33,0.29,1.29,0.211,22.47
4.0,1.5,2.5,3.0,0.4,,0.4,243,81.9,51.33,0.29,1.29,0.211,22.47
2.0,1.5,2.5,4.5,0.8,2400,0.4,325,70.2,68.01,0.59,1.39,0.209,14.62
2.0,1.5,2.5,4.5,0.6,2400,0.4,326,69.9,67.95,0.59,1.38,0.208,13.77
4.0,1.5,2.5,3.0,0.4,3600,0.4,246,80.9,51.11,0.3,1.29,0.208,22.47
4.0,1.5,2.5,3.0,0.4,7200,0.4,244,81.6,50.68,0.29,1.29,0.208,22.47
4.0,1.5,2.5,3.0,0.4,1200,0.2,247,81.4,51.12,0.3,1.29,0.207,22.47
4.0,1.5,2.5,4.5,0.4,2400,0.2,243,81.9,49.98,0.28,1.28,0.206,22.92
4.0,1.5,2.5,4.5,0.4,3600,0.2,243,81.9,49.98,0.28,1.28,0.206,22.92
4.0,1.5,2.5,4.5,0.4,7200,0.2,243,81.9,49.98,0.28,1.28,0.206,22.92
4.0,1.5,2.5,4.5,0.4,14400,0.2,243,81.9,49.98,0.28,1.28,0.206,22.92
