signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,0.7,2.5,4.5,0.4,,0.4,81,87.7,37.19,0.29,2.09,0.459,8.96,30.71,0.379,1.88
45.0,5.0,1.0,1.5,4.5,0.6,,0.4,80,90.0,36.52,0.21,1.91,0.456,13.23,30.12,0.376,1.74
45.0,5.0,1.0,1.5,3.0,0.6,,0.4,80,90.0,36.2,0.21,1.91,0.452,13.23,29.8,0.373,1.73
55.0,5.0,1.5,2.5,4.5,0.4,,0.4,45,88.9,20.37,0.23,1.81,0.453,17.62,16.77,0.373,1.66
55.0,5.0,1.5,2.5,3.0,0.6,7200,0.2,45,88.9,20.19,0.23,1.81,0.449,16.56,16.59,0.369,1.65
55.0,5.0,1.5,2.5,4.5,0.6,7200,0.2,45,88.9,20.19,0.23,1.81,0.449,16.56,16.59,0.369,1.65
55.0,5.0,1.5,2.5,4.5,0.6,14400,0.2,45,88.9,20.01,0.23,1.8,0.445,16.93,16.41,0.365,1.65
55.0,5.0,1.5,2.5,3.0,0.4,,0.4,45,88.9,19.99,0.22,1.8,0.444,17.62,16.39,0.364,1.65
55.0,5.0,1.5,2.5,3.0,0.6,14400,0.2,45,88.9,19.97,0.22,1.8,0.444,16.93,16.37,0.364,1.64
45.0,5.0,1.5,2.5,4.5,0.8,,0.4,75,89.3,32.61,0.22,1.82,0.435,13.02,26.61,0.355,1.65
55.0,5.0,1.0,2.5,4.5,0.4,,0.4,45,88.9,19.59,0.22,1.78,0.435,18.38,15.99,0.355,1.63
55.0,5.0,1.5,2.5,4.5,0.6,,0.4,45,88.9,19.57,0.22,1.78,0.435,17.59,15.97,0.355,1.63
45.0,5.0,0.7,1.5,4.5,0.8,,0.4,75,89.3,32.48,0.26,2.14,0.433,8.79,26.48,0.353,1.91
45.0,5.0,1.5,2.5,3.0,0.8,,0.4,75,89.3,32.45,0.22,1.81,0.433,13.02,26.45,0.353,1.65
55.0,5.0,1.0,2.5,3.0,0.4,14400,0.2,45,88.9,19.45,0.22,1.78,0.432,18.43,15.85,0.352,1.62
55.0,5.0,1.0,2.5,4.5,0.4,14400,0.2,45,88.9,19.45,0.22,1.78,0.432,18.43,15.85,0.352,1.62
55.0,5.0,1.5,2.5,3.0,0.4,14400,0.2,45,88.9,19.45,0.22,1.78,0.432,17.43,15.84,0.352,1.62
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.2,45,88.9,19.45,0.22,1.78,0.432,17.43,15.84,0.352,1.62
45.0,5.0,0.7,1.5,3.0,0.8,,0.4,75,89.3,32.32,0.25,2.13,0.431,8.79,26.32,0.351,1.9
55.0,5.0,0.7,2.5,4.5,0.4,,0.4,45,88.9,19.35,0.24,1.95,0.43,14.42,15.75,0.35,1.76
55.0,5.0,1.5,2.5,3.0,0.4,7200,0.2,45,88.9,19.36,0.22,1.77,0.43,17.3,15.76,0.35,1.62
