signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
45.0,5.0,1.5,2.5,3.0,0.4,1200,0.4,196,79.6,76.64,0.54,2.1,0.391,8.71,60.95,0.311,1.84
45.0,5.0,1.0,2.5,3.0,0.6,,0.4,162,89.5,63.25,0.2,1.74,0.39,12.74,50.29,0.31,1.58
45.0,5.0,1.0,2.5,4.5,0.4,2400,0.2,159,89.3,62.04,0.21,1.73,0.39,13.42,49.32,0.31,1.57
45.0,5.0,1.0,1.5,4.5,0.4,3600,0.2,159,89.3,61.81,0.21,1.73,0.389,13.65,49.09,0.309,1.57
45.0,5.0,1.0,2.5,3.0,0.4,3600,0.2,159,89.3,61.82,0.21,1.73,0.389,13.39,49.1,0.309,1.57
45.0,5.0,1.0,1.5,4.5,0.6,14400,0.2,160,89.4,62.12,0.21,1.73,0.388,13.31,49.32,0.308,1.57
45.0,5.0,1.0,1.5,4.5,0.6,14400,0.4,160,89.4,62.12,0.21,1.73,0.388,13.31,49.32,0.308,1.57
45.0,5.0,1.0,1.5,4.5,0.4,2400,0.2,159,89.3,61.61,0.21,1.72,0.387,13.58,48.89,0.307,1.57
45.0,5.0,1.0,2.5,3.0,0.4,2400,0.2,159,89.3,61.51,0.21,1.72,0.387,13.42,48.79,0.307,1.57
45.0,5.0,1.5,2.5,4.5,0.8,3600,0.4,159,88.1,61.53,0.24,1.76,0.387,13.35,48.81,0.307,1.59
45.0,5.0,1.5,2.5,3.0,0.8,3600,0.4,159,88.1,61.4,0.24,1.76,0.386,13.35,48.68,0.306,1.59
45.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,164,88.4,63.22,0.23,1.74,0.385,13.63,50.1,0.306,1.58
45.0,5.0,1.0,1.5,3.0,0.4,3600,0.2,159,89.3,61.29,0.21,1.72,0.385,13.65,48.57,0.305,1.56
45.0,5.0,1.0,1.5,3.0,0.4,2400,0.2,159,89.3,61.08,0.21,1.72,0.384,13.58,48.36,0.304,1.56
45.0,5.0,1.0,1.5,4.5,0.8,14400,0.2,160,89.4,61.25,0.2,1.72,0.383,14.26,48.45,0.303,1.56
45.0,5.0,1.0,1.5,4.5,0.8,14400,0.4,160,89.4,61.25,0.2,1.72,0.383,14.26,48.45,0.303,1.56
45.0,5.0,1.0,2.5,4.5,0.6,14400,0.2,160,89.4,61.32,0.2,1.72,0.383,13.14,48.52,0.303,1.56
45.0,5.0,1.0,2.5,4.5,0.6,14400,0.4,160,89.4,61.32,0.2,1.72,0.383,13.14,48.52,0.303,1.56
45.0,5.0,1.5,2.5,4.5,0.6,1200,0.2,164,89.0,62.54,0.21,1.74,0.381,12.69,49.42,0.301,1.57
45.0,5.0,1.5,2.5,4.5,0.8,14400,0.2,163,89.6,61.98,0.2,1.73,0.38,13.69,48.94,0.3,1.57
45.0,5.0,1.5,2.5,4.5,0.8,14400,0.4,163,89.6,61.98,0.2,1.73,0.38,13.69,48.94,0.3,1.57
45.0,5.0,1.0,1.5,3.0,0.6,14400,0.2,160,89.4,60.66,0.2,1.71,0.379,13.31,47.86,0.299,1.55
45.0,5.0,1.0,1.5,3.0,0.6,14400,0.4,160,89.4,60.66,0.2,1.71,0.379,13.31,47.86,0.299,1.55
45.0,5.0,1.5,2.5,3.0,0.6,1200,0.2,164,89.0,62.07,0.21,1.73,0.378,12.69,48.95,0.298,1.57
45.0,5.0,1.0,2.5,4.5,0.4,3600,0.4,161,87.0,60.69,0.26,1.75,0.377,13.53,47.81,0.297,1.58
45.0,5.0,1.5,2.5,3.0,0.6,14400,0.8,164,88.4,61.77,0.23,1.72,0.377,13.63,48.65,0.297,1.56
45.0,5.0,1.0,1.5,4.5,0.4,3600,0.4,161,87.0,60.47,0.26,1.75,0.376,13.48,47.59,0.296,1.58
45.0,5.0,1.0,1.5,4.5,0.6,7200,0.2,159,89.3,59.83,0.2,1.7,0.376,14.19,47.11,0.296,1.55
45.0,5.0,1.0,1.5,4.5,0.6,7200,0.4,161,88.8,60.47,0.22,1.71,0.376,13.55,47.59,0.296,1.55
