signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
50.0,5.0,1.0,2.5,3.0,0.4,,0.4,109,92.7,75.22,0.23,2.88,0.69,10.0,66.5,0.61,2.64
50.0,5.0,1.0,2.5,3.0,0.6,,0.4,109,92.7,75.07,0.23,2.88,0.689,10.0,66.35,0.609,2.63
50.0,5.0,1.5,2.5,3.0,0.8,2400,0.2,108,92.6,74.29,0.23,2.86,0.688,10.0,65.65,0.608,2.62
50.0,5.0,1.5,2.5,4.5,0.8,2400,0.2,108,92.6,74.12,0.23,2.85,0.686,10.0,65.48,0.606,2.61
50.0,5.0,1.5,2.5,4.5,0.6,3600,0.2,109,92.7,73.63,0.23,2.84,0.676,10.0,64.91,0.596,2.6
50.0,5.0,1.5,2.5,3.0,0.6,3600,0.2,109,92.7,73.56,0.22,2.84,0.675,10.0,64.84,0.595,2.6
50.0,5.0,1.0,2.5,4.5,0.4,14400,0.2,109,92.7,73.22,0.22,2.83,0.672,10.0,64.5,0.592,2.59
50.0,5.0,1.0,2.5,4.5,0.4,14400,0.4,109,92.7,73.22,0.22,2.83,0.672,10.0,64.5,0.592,2.59
50.0,5.0,1.5,2.5,4.5,0.4,14400,0.8,113,87.6,75.91,0.4,2.81,0.672,10.0,66.87,0.592,2.55
50.0,5.0,1.5,2.5,4.5,0.8,14400,0.8,112,88.4,75.26,0.37,2.81,0.672,10.0,66.3,0.592,2.56
50.0,5.0,1.5,2.5,4.5,0.4,7200,0.8,119,88.2,79.76,0.42,3.17,0.67,5.6,70.24,0.59,2.86
50.0,5.0,1.0,2.5,4.5,0.6,14400,0.2,109,92.7,72.97,0.22,2.82,0.669,10.0,64.25,0.589,2.58
50.0,5.0,1.0,2.5,4.5,0.6,14400,0.4,109,92.7,72.97,0.22,2.82,0.669,10.0,64.25,0.589,2.58
50.0,5.0,1.0,2.5,3.0,0.4,14400,0.2,109,92.7,72.82,0.22,2.82,0.668,10.0,64.1,0.588,2.58
50.0,5.0,1.0,2.5,3.0,0.4,14400,0.4,109,92.7,72.82,0.22,2.82,0.668,10.0,64.1,0.588,2.58
50.0,5.0,1.0,2.5,4.5,0.8,14400,0.2,109,92.7,72.78,0.22,2.82,0.668,10.0,64.06,0.588,2.58
50.0,5.0,1.0,2.5,4.5,0.8,14400,0.4,109,92.7,72.78,0.22,2.82,0.668,10.0,64.06,0.588,2.58
50.0,5.0,1.5,2.5,3.0,0.4,14400,0.8,113,87.6,75.5,0.4,2.8,0.668,10.0,66.46,0.588,2.55
50.0,5.0,1.5,2.5,3.0,0.4,7200,0.8,119,88.2,79.32,0.42,3.16,0.667,5.6,69.8,0.587,2.84
50.0,5.0,1.5,2.5,3.0,0.8,14400,0.8,112,88.4,74.71,0.37,2.8,0.667,10.0,65.75,0.587,2.54
50.0,5.0,1.5,2.5,4.5,0.8,7200,0.8,118,89.0,78.64,0.39,3.14,0.666,5.6,69.2,0.586,2.83
50.0,5.0,1.0,2.5,3.0,0.6,14400,0.2,109,92.7,72.45,0.22,2.81,0.665,10.0,63.73,0.585,2.57
50.0,5.0,1.0,2.5,3.0,0.6,14400,0.4,109,92.7,72.45,0.22,2.81,0.665,10.0,63.73,0.585,2.57
50.0,5.0,1.5,2.5,3.0,0.8,7200,0.8,118,89.0,78.3,0.39,3.13,0.664,5.6,68.86,0.584,2.82
50.0,5.0,1.0,1.5,4.5,0.8,,0.4,107,92.5,70.8,0.22,2.77,0.662,10.0,62.24,0.582,2.53
50.0,5.0,1.0,2.5,3.0,0.8,14400,0.2,109,92.7,72.16,0.22,2.8,0.662,10.0,63.44,0.582,2.56
50.0,5.0,1.0,2.5,3.0,0.8,14400,0.4,109,92.7,72.16,0.22,2.8,0.662,10.0,63.44,0.582,2.56
50.0,5.0,1.0,2.5,4.5,0.4,7200,0.2,109,92.7,72.12,0.22,2.8,0.662,10.0,63.4,0.582,2.56
50.0,5.0,1.0,2.5,4.5,0.4,7200,0.4,109,92.7,72.12,0.22,2.8,0.662,10.0,63.4,0.582,2.56
50.0,5.0,0.7,2.5,4.5,0.8,,0.4,107,92.5,70.68,0.25,3.13,0.661,7.72,62.12,0.581,2.84
50.0,5.0,1.5,2.5,4.5,0.6,3600,0.4,110,91.8,72.72,0.25,2.81,0.661,10.0,63.92,0.581,2.56
50.0,5.0,1.0,1.5,4.5,0.4,,0.4,109,92.7,71.99,0.22,2.8,0.66,10.0,63.27,0.58,2.56
50.0,5.0,1.0,2.5,4.5,0.6,7200,0.2,109,92.7,71.91,0.22,2.8,0.66,10.0,63.19,0.58,2.55
50.0,5.0,1.0,2.5,4.5,0.6,7200,0.4,109,92.7,71.91,0.22,2.8,0.66,10.0,63.19,0.58,2.55
50.0,5.0,1.5,2.5,3.0,0.6,3600,0.4,110,91.8,72.65,0.25,2.8,0.66,10.0,63.85,0.58,2.56
50.0,5.0,1.0,1.5,3.0,0.4,,0.4,109,92.7,71.57,0.22,2.79,0.657,10.0,62.85,0.577,2.55
50.0,5.0,1.0,2.5,3.0,0.4,7200,0.2,109,92.7,71.59,0.22,2.79,0.657,10.0,62.87,0.577,2.55
50.0,5.0,1.0,2.5,3.0,0.4,7200,0.4,109,92.7,71.59,0.22,2.79,0.657,10.0,62.87,0.577,2.55
50.0,5.0,1.0,1.5,3.0,0.8,,0.4,107,92.5,70.02,0.22,2.75,0.654,10.0,61.46,0.574,2.51
50.0,5.0,1.0,2.5,3.0,0.6,7200,0.2,109,92.7,71.28,0.22,2.78,0.654,10.0,62.56,0.574,2.54
50.0,5.0,1.0,2.5,3.0,0.6,7200,0.4,109,92.7,71.28,0.22,2.78,0.654,10.0,62.56,0.574,2.54
50.0,5.0,0.7,2.5,3.0,0.8,,0.4,107,92.5,69.9,0.25,3.11,0.653,7.72,61.34,0.573,2.81
50.0,5.0,1.5,2.5,3.0,0.6,2400,0.2,109,92.7,71.09,0.22,2.78,0.652,10.0,62.37,0.572,2.53
50.0,5.0,1.5,2.5,4.5,0.6,7200,0.8,119,88.2,77.62,0.42,3.11,0.652,5.6,68.1,0.572,2.8
50.0,5.0,1.5,2.5,4.5,0.6,2400,0.2,109,92.7,70.96,0.22,2.77,0.651,10.0,62.24,0.571,2.53
50.0,5.0,1.5,2.5,4.5,0.6,14400,0.8,113,87.6,73.4,0.39,2.75,0.65,10.0,64.36,0.57,2.5
50.0,5.0,1.5,2.5,3.0,0.4,1200,0.2,110,88.2,71.38,0.37,2.77,0.649,10.0,62.59,0.569,2.51
50.0,5.0,1.5,2.5,3.0,0.6,7200,0.8,119,88.2,77.12,0.41,3.1,0.648,5.6,67.6,0.568,2.79
50.0,5.0,1.5,2.5,4.5,0.4,1200,0.2,110,88.2,71.3,0.37,2.77,0.648,10.0,62.5,0.568,2.51
50.0,5.0,0.7,2.5,4.5,0.4,,0.4,109,92.7,70.36,0.25,3.12,0.646,7.72,61.64,0.566,2.82
50.0,5.0,0.7,2.5,4.5,0.6,,0.4,109,92.7,70.43,0.25,3.12,0.646,7.72,61.71,0.566,2.83
50.0,5.0,1.0,1.5,4.5,0.6,,0.4,109,92.7,70.45,0.22,2.76,0.646,10.0,61.73,0.566,2.52
50.0,5.0,1.0,2.5,4.5,0.8,7200,0.2,109,92.7,70.33,0.22,2.76,0.645,10.0,61.61,0.565,2.52
50.0,5.0,1.0,2.5,4.5,0.8,7200,0.4,109,92.7,70.33,0.22,2.76,0.645,10.0,61.61,0.565,2.52
50.0,5.0,1.5,2.5,3.0,0.6,14400,0.8,113,87.6,72.87,0.39,2.74,0.645,10.0,63.83,0.565,2.48
50.0,5.0,0.7,2.5,3.0,0.4,,0.4,109,92.7,69.94,0.25,3.11,0.642,7.72,61.22,0.562,2.81
50.0,5.0,1.5,2.5,3.0,0.8,1200,0.2,109,88.1,70.02,0.37,2.74,0.642,10.0,61.3,0.562,2.48
50.0,5.0,1.0,1.5,4.5,0.4,14400,0.2,109,92.7,69.84,0.22,2.75,0.641,10.0,61.12,0.561,2.5
50.0,5.0,1.0,1.5,4.5,0.4,14400,0.4,109,92.7,69.84,0.22,2.75,0.641,10.0,61.12,0.561,2.5
50.0,5.0,1.5,2.5,4.5,0.8,1200,0.2,109,88.1,69.86,0.37,2.73,0.641,10.0,61.14,0.561,2.48
50.0,5.0,0.7,2.5,3.0,0.6,,0.4,109,92.7,69.79,0.25,3.1,0.64,7.72,61.07,0.56,2.81
50.0,5.0,1.0,1.5,3.0,0.6,,0.4,109,92.7,69.81,0.22,2.75,0.64,10.0,61.09,0.56,2.5
50.0,5.0,1.0,2.5,3.0,0.8,7200,0.2,109,92.7,69.8,0.22,2.74,0.64,10.0,61.08,0.56,2.5
50.0,5.0,1.0,2.5,3.0,0.8,7200,0.4,109,92.7,69.8,0.22,2.74,0.64,10.0,61.08,0.56,2.5
50.0,5.0,1.0,1.5,3.0,0.4,14400,0.2,109,92.7,69.44,0.22,2.74,0.637,10.0,60.72,0.557,2.49
50.0,5.0,1.0,1.5,3.0,0.4,14400,0.4,109,92.7,69.44,0.22,2.74,0.637,10.0,60.72,0.557,2.49
50.0,5.0,1.0,1.5,4.5,0.4,7200,0.2,109,92.7,69.36,0.22,2.73,0.636,10.0,60.65,0.556,2.49
50.0,5.0,1.0,1.5,4.5,0.4,7200,0.4,109,92.7,69.36,0.22,2.73,0.636,10.0,60.65,0.556,2.49
50.0,5.0,1.0,2.5,4.5,0.4,3600,0.2,110,91.8,69.63,0.24,2.74,0.633,10.0,60.83,0.553,2.49
50.0,5.0,1.0,1.5,3.0,0.4,7200,0.2,109,92.7,68.84,0.22,2.72,0.632,10.0,60.12,0.552,2.48
50.0,5.0,1.0,1.5,3.0,0.4,7200,0.4,109,92.7,68.84,0.22,2.72,0.632,10.0,60.12,0.552,2.48
55.0,4.0,1.5,2.5,3.0,0.8,,0.4,84,88.1,53.05,0.31,2.33,0.632,8.92,46.33,0.552,2.14
50.0,5.0,1.0,2.5,3.0,0.4,3600,0.2,110,91.8,69.36,0.24,2.73,0.631,10.0,60.56,0.551,2.49
55.0,4.0,1.5,2.5,4.5,0.4,14400,0.2,85,88.2,53.68,0.31,2.34,0.632,8.56,46.88,0.551,2.15
55.0,4.0,1.5,2.5,4.5,0.4,14400,0.4,85,88.2,53.68,0.31,2.34,0.632,8.56,46.88,0.551,2.15
55.0,4.0,1.5,2.5,4.5,0.4,,0.4,85,88.2,53.64,0.31,2.34,0.631,8.8,46.84,0.551,2.15
55.0,4.0,1.5,2.5,4.5,0.8,,0.4,84,88.1,53.0,0.31,2.32,0.631,8.92,46.28,0.551,2.13
50.0,5.0,1.0,1.5,4.5,0.6,7200,0.2,109,92.7,68.65,0.22,2.72,0.63,10.0,59.93,0.55,2.47
50.0,5.0,1.0,1.5,4.5,0.6,7200,0.4,109,92.7,68.65,0.22,2.72,0.63,10.0,59.93,0.55,2.47
50.0,5.0,1.0,2.5,4.5,0.6,3600,0.2,110,91.8,69.27,0.24,2.73,0.63,10.0,60.47,0.55,2.49
50.0,5.0,1.0,1.5,4.5,0.8,14400,0.2,109,92.7,68.55,0.21,2.71,0.629,10.0,59.84,0.549,2.47
50.0,5.0,1.0,1.5,4.5,0.8,14400,0.4,109,92.7,68.55,0.21,2.71,0.629,10.0,59.84,0.549,2.47
50.0,5.0,1.0,2.5,3.0,0.6,3600,0.2,110,91.8,69.06,0.24,2.73,0.628,10.0,60.26,0.548,2.48
55.0,4.0,1.5,2.5,3.0,0.4,14400,0.2,85,88.2,53.27,0.31,2.33,0.627,8.56,46.47,0.547,2.14
55.0,4.0,1.5,2.5,3.0,0.4,14400,0.4,85,88.2,53.27,0.31,2.33,0.627,8.56,46.47,0.547,2.14
55.0,4.0,1.5,2.5,4.5,0.4,7200,0.2,85,88.2,53.27,0.31,2.33,0.627,8.56,46.46,0.547,2.14
55.0,4.0,1.5,2.5,4.5,0.4,7200,0.4,85,88.2,53.27,0.31,2.33,0.627,8.56,46.46,0.547,2.14
50.0,5.0,1.0,1.5,4.5,0.6,14400,0.2,109,92.7,68.21,0.21,2.71,0.626,10.0,59.49,0.546,2.46
50.0,5.0,1.0,1.5,4.5,0.6,14400,0.4,109,92.7,68.21,0.21,2.71,0.626,10.0,59.49,0.546,2.46
50.0,5.0,1.0,2.5,4.5,0.8,3600,0.2,110,91.8,68.82,0.24,2.72,0.626,10.0,60.02,0.546,2.47
55.0,4.0,1.5,2.5,3.0,0.4,,0.4,85,88.2,53.23,0.31,2.33,0.626,8.8,46.43,0.546,2.14
50.0,5.0,1.0,1.5,3.0,0.6,7200,0.2,109,92.7,68.02,0.21,2.7,0.624,10.0,59.3,0.544,2.46
50.0,5.0,1.0,1.5,3.0,0.6,7200,0.4,109,92.7,68.02,0.21,2.7,0.624,10.0,59.3,0.544,2.46
50.0,5.0,1.0,2.5,3.0,0.8,3600,0.2,110,91.8,68.61,0.24,2.72,0.624,10.0,59.81,0.544,2.47
50.0,5.0,1.0,1.5,3.0,0.8,14400,0.2,109,92.7,67.94,0.21,2.7,0.623,10.0,59.22,0.543,2.46
50.0,5.0,1.0,1.5,3.0,0.8,14400,0.4,109,92.7,67.94,0.21,2.7,0.623,10.0,59.22,0.543,2.46
50.0,5.0,1.0,2.5,4.5,0.4,14400,0.8,112,88.4,69.65,0.35,2.67,0.622,10.0,60.69,0.542,2.42
55.0,4.0,1.5,2.5,3.0,0.8,14400,0.2,84,88.1,52.26,0.31,2.31,0.622,8.33,45.54,0.542,2.12
55.0,4.0,1.5,2.5,3.0,0.8,14400,0.4,84,88.1,52.26,0.31,2.31,0.622,8.33,45.54,0.542,2.12
50.0,5.0,1.0,1.5,3.0,0.6,14400,0.2,109,92.7,67.68,0.21,2.69,0.621,10.0,58.96,0.541,2.45
50.0,5.0,1.0,1.5,3.0,0.6,14400,0.4,109,92.7,67.68,0.21,2.69,0.621,10.0,58.96,0.541,2.45
55.0,4.0,1.5,2.5,3.0,0.4,7200,0.2,85,88.2,52.83,0.31,2.32,0.622,8.56,46.03,0.541,2.13
55.0,4.0,1.5,2.5,3.0,0.4,7200,0.4,85,88.2,52.83,0.31,2.32,0.622,8.56,46.03,0.541,2.13
55.0,4.0,1.5,2.5,4.5,0.6,,0.4,85,88.2,52.75,0.31,2.32,0.621,8.48,45.95,0.541,2.13
55.0,4.0,1.5,2.5,4.5,0.8,14400,0.2,84,88.1,52.15,0.31,2.3,0.621,8.33,45.43,0.541,2.11
55.0,4.0,1.5,2.5,4.5,0.8,14400,0.4,84,88.1,52.15,0.31,2.3,0.621,8.33,45.43,0.541,2.11
55.0,4.0,1.5,2.5,4.5,0.6,14400,0.2,85,88.2,52.69,0.31,2.32,0.62,8.13,45.89,0.54,2.12
55.0,4.0,1.5,2.5,4.5,0.6,14400,0.4,85,88.2,52.69,0.31,2.32,0.62,8.13,45.89,0.54,2.12
50.0,5.0,1.0,1.5,4.5,0.8,7200,0.2,109,92.7,67.46,0.21,2.69,0.619,10.0,58.74,0.539,2.45
50.0,5.0,1.0,1.5,4.5,0.8,7200,0.4,109,92.7,67.46,0.21,2.69,0.619,10.0,58.74,0.539,2.45
50.0,5.0,1.0,2.5,3.0,0.4,14400,0.8,112,88.4,69.25,0.35,2.66,0.618,10.0,60.29,0.538,2.41
50.0,5.0,1.0,2.5,4.5,0.6,14400,0.8,112,88.4,69.23,0.35,2.66,0.618,10.0,60.27,0.538,2.41
50.0,5.0,1.0,2.5,4.5,0.8,14400,0.8,112,88.4,69.18,0.35,2.66,0.618,10.0,60.22,0.538,2.41
55.0,4.0,1.5,2.5,3.0,0.6,14400,0.2,85,88.2,52.48,0.31,2.31,0.617,8.13,45.68,0.537,2.12
55.0,4.0,1.5,2.5,3.0,0.6,14400,0.4,85,88.2,52.48,0.31,2.31,0.617,8.13,45.68,0.537,2.12
55.0,4.0,1.5,2.5,3.0,0.6,,0.4,85,88.2,52.49,0.31,2.31,0.618,8.48,45.69,0.537,2.12
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.2,79,89.9,48.63,0.25,2.22,0.616,12.38,42.31,0.536,2.04
55.0,5.0,1.5,2.5,4.5,0.4,14400,0.4,79,89.9,48.63,0.25,2.22,0.616,12.38,42.31,0.536,2.04
50.0,5.0,0.7,1.5,4.5,0.8,,0.4,107,92.5,65.76,0.24,2.98,0.615,7.72,57.2,0.535,2.69
50.0,5.0,1.0,1.5,4.5,0.4,3600,0.2,110,91.8,67.62,0.24,2.69,0.615,10.0,58.82,0.535,2.44
55.0,5.0,1.5,2.5,4.5,0.4,,0.4,79,89.9,48.59,0.25,2.21,0.615,12.62,42.27,0.535,2.04
50.0,5.0,1.0,1.5,3.0,0.8,7200,0.2,109,92.7,66.93,0.21,2.67,0.614,10.0,58.21,0.534,2.43
50.0,5.0,1.0,1.5,3.0,0.8,7200,0.4,109,92.7,66.93,0.21,2.67,0.614,10.0,58.21,0.534,2.43
50.0,5.0,1.0,2.5,4.5,0.4,3600,0.4,111,91.0,68.11,0.27,2.69,0.614,10.0,59.23,0.534,2.44
50.0,5.0,1.0,2.5,3.0,0.6,14400,0.8,112,88.4,68.71,0.35,2.64,0.613,10.0,59.75,0.533,2.39
50.0,5.0,1.0,2.5,3.0,0.8,14400,0.8,112,88.4,68.63,0.35,2.64,0.613,10.0,59.67,0.533,2.39
55.0,4.0,1.5,2.5,4.5,0.8,7200,0.2,84,88.1,51.49,0.31,2.29,0.613,8.33,44.77,0.533,2.1
55.0,4.0,1.5,2.5,4.5,0.8,7200,0.4,84,88.1,51.49,0.31,2.29,0.613,8.33,44.77,0.533,2.1
50.0,5.0,0.7,1.5,4.5,0.4,,0.4,109,92.7,66.71,0.24,3.01,0.612,7.72,57.99,0.532,2.72
50.0,5.0,1.0,1.5,3.0,0.4,3600,0.2,110,91.8,67.34,0.24,2.68,0.612,10.0,58.54,0.532,2.44
55.0,4.0,1.5,2.5,3.0,0.8,7200,0.2,84,88.1,51.4,0.31,2.29,0.612,8.33,44.68,0.532,2.1
55.0,4.0,1.5,2.5,3.0,0.8,7200,0.4,84,88.1,51.4,0.31,2.29,0.612,8.33,44.68,0.532,2.1
55.0,4.0,1.5,2.5,4.5,0.4,3600,0.2,85,88.2,51.98,0.31,2.3,0.612,8.56,45.18,0.532,2.11
50.0,5.0,1.0,2.5,3.0,0.4,3600,0.4,111,91.0,67.84,0.27,2.68,0.611,10.0,58.96,0.531,2.44
