stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct
5.0,1.5,2.5,3.0,0.4,2400,0.4,129,82.2,32.5,0.29,1.32,0.252,16.24
5.0,1.5,2.5,4.5,0.4,2400,0.4,129,82.2,31.6,0.29,1.31,0.245,16.24
5.0,1.5,2.5,3.0,0.4,2400,0.8,155,71.0,36.78,0.58,1.41,0.237,16.75
5.0,1.5,2.5,3.0,0.8,2400,0.4,130,81.5,30.52,0.3,1.3,0.235,16.6
4.0,1.5,2.5,3.0,0.4,2400,0.8,167,69.5,39.11,0.63,1.43,0.234,9.69
5.0,1.5,2.5,4.5,0.4,2400,0.8,155,71.0,36.33,0.57,1.4,0.234,17.2
4.0,1.5,2.5,4.5,0.4,2400,0.8,167,69.5,38.66,0.63,1.43,0.231,9.69
5.0,1.5,2.5,3.0,0.6,2400,0.4,128,82.0,28.82,0.28,1.29,0.225,16.64
5.0,1.5,2.5,4.5,0.8,2400,0.4,130,81.5,29.17,0.29,1.29,0.224,16.6
5.0,1.5,2.5,4.5,0.6,2400,0.4,128,82.0,27.92,0.28,1.28,0.218,16.64
5.0,1.5,2.5,3.0,0.4,1200,0.4,138,79.0,29.72,0.35,1.31,0.215,13.99
4.0,1.5,2.5,3.0,0.4,2400,0.4,141,78.7,29.49,0.35,1.28,0.209,13.16
4.0,1.5,2.5,3.0,0.8,2400,0.8,164,69.5,34.2,0.61,1.4,0.209,9.93
5.0,1.5,2.5,4.5,0.4,1200,0.4,138,79.0,28.82,0.35,1.3,0.209,14.89
4.0,1.5,2.5,3.0,0.4,1200,0.4,151,76.2,31.4,0.41,1.32,0.208,11.16
5.0,1.5,2.5,3.0,0.6,2400,0.8,154,70.8,31.95,0.56,1.35,0.207,17.35
5.0,1.5,2.5,4.5,0.6,2400,0.8,154,70.8,31.5,0.56,1.35,0.205,17.8
5.0,0.7,1.5,3.0,0.4,2400,0.4,146,89.7,29.79,0.17,1.46,0.204,10.06
5.0,0.7,1.5,3.0,0.6,2400,0.4,146,89.7,29.79,0.17,1.46,0.204,10.06
5.0,0.7,1.5,3.0,0.8,2400,0.4,146,89.7,29.79,0.17,1.46,0.204,10.06
5.0,1.5,2.5,3.0,0.4,1200,0.2,127,82.7,25.85,0.26,1.25,0.204,14.62
4.0,1.5,2.5,4.5,0.4,2400,0.4,141,78.7,28.59,0.34,1.27,0.203,13.16
4.0,1.5,2.5,4.5,0.8,2400,0.8,164,69.5,33.3,0.61,1.39,0.203,9.93
4.0,1.5,2.5,4.5,0.4,1200,0.4,151,76.2,30.5,0.41,1.31,0.202,11.16
4.0,1.5,2.5,3.0,0.6,2400,0.8,165,69.1,33.1,0.61,1.37,0.201,9.89
