signal_threshold,stop_loss_pct,level_1_pct,level_2_pct,level_3_pct,trail_callback,time_stop_seconds,time_stop_no_movement_pct,trades,win_rate,total_pnl_pct,payoff,profit_factor,expectancy_pct,max_dd_pct,net_pnl_pct,net_expectancy_pct,net_profit_factor
50.0,5.0,1.5,2.5,4.5,0.6,7200,0.2,77,90.9,38.84,0.21,2.11,0.504,11.29,32.68,0.424,1.92
45.0,5.0,0.7,2.5,4.5,0.6,,0.4,110,90.9,55.22,0.22,2.22,0.502,9.32,46.42,0.422,2.0
45.0,5.0,1.5,2.5,3.0,0.4,7200,0.4,115,89.6,57.78,0.24,2.05,0.502,10.52,48.58,0.422,1.86
45.0,5.0,1.5,2.5,4.5,0.4,7200,0.4,115,89.6,57.78,0.24,2.05,0.502,10.52,48.58,0.422,1.86
50.0,5.0,1.0,2.5,4.5,0.6,,0.4,69,89.9,34.51,0.22,1.99,0.5,11.61,28.99,0.42,1.82
45.0,5.0,1.5,2.5,3.0,0.4,1200,0.2,118,86.4,58.86,0.34,2.17,0.499,10.02,49.43,0.419,1.96
45.0,5.0,1.5,2.5,4.5,0.4,1200,0.2,118,86.4,58.86,0.34,2.17,0.499,10.02,49.43,0.419,1.96
50.0,5.0,1.5,2.5,3.0,0.6,2400,0.2,78,91.0,38.9,0.21,2.11,0.499,11.04,32.66,0.419,1.92
50.0,5.0,1.5,2.5,4.5,0.6,2400,0.2,78,91.0,38.9,0.21,2.11,0.499,11.04,32.66,0.419,1.92
50.0,5.0,1.0,2.5,3.0,0.6,,0.4,69,89.9,34.25,0.22,1.98,0.496,11.61,28.73,0.416,1.81
45.0,5.0,0.7,2.5,3.0,0.6,,0.4,110,90.9,54.24,0.22,2.19,0.493,9.32,45.44,0.413,1.98
45.0,5.0,1.0,2.5,4.5,0.4,,0.4,106,89.6,52.04,0.23,1.95,0.491,9.63,43.57,0.411,1.78
45.0,5.0,1.0,2.5,3.0,0.4,,0.4,106,89.6,51.93,0.23,1.94,0.49,9.63,43.45,0.41,1.78
45.0,5.0,1.5,2.5,3.0,0.4,2400,0.2,111,88.3,53.66,0.26,1.97,0.483,9.98,44.78,0.403,1.8
45.0,5.0,1.5,2.5,4.5,0.4,2400,0.2,111,88.3,53.66,0.26,1.97,0.483,9.98,44.78,0.403,1.8
50.0,5.0,1.5,2.5,3.0,0.6,7200,0.4,80,88.8,38.54,0.27,2.09,0.482,11.29,32.14,0.402,1.89
50.0,5.0,1.5,2.5,4.5,0.6,7200,0.4,80,88.8,38.54,0.27,2.09,0.482,11.29,32.14,0.402,1.89
45.0,4.0,1.5,2.5,3.0,0.4,14400,0.8,145,80.7,69.62,0.52,2.19,0.48,10.06,58.02,0.4,1.95
45.0,4.0,1.5,2.5,4.5,0.4,14400,0.8,145,80.7,69.62,0.52,2.19,0.48,10.06,58.02,0.4,1.95
45.0,5.0,0.7,2.5,3.0,0.4,14400,0.2,130,93.1,62.29,0.18,2.46,0.479,9.08,51.89,0.399,2.19
45.0,5.0,0.7,2.5,4.5,0.4,14400,0.2,130,93.1,62.3,0.18,2.46,0.479,9.08,51.9,0.399,2.19
50.0,5.0,1.0,1.5,3.0,0.4,,0.4,73,90.4,34.98,0.21,2.0,0.479,11.66,29.14,0.399,1.82
50.0,5.0,1.0,1.5,4.5,0.4,,0.4,73,90.4,34.98,0.21,2.0,0.479,11.66,29.14,0.399,1.82
45.0,5.0,0.7,1.5,4.5,0.6,,0.4,110,90.9,51.77,0.21,2.14,0.471,9.32,42.97,0.391,1.93
